"FECHA_CORTE,""FECHA_EMISION"",""MES_FACTURACION"",""COD_EMPRESA"",""RAZON_SOCIAL"",""GRUPO"",""COD_SIS_ELECTR"",""COD_TARIFA"",""ATARIFA"",""USO"",""SUMINISTROS"",""PROMEDIO_CONSUMO"""
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0241,4,""1P2E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,1,1312"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0241,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,1,263"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0042,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,1,27"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SR0038,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,1,61"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0042,2,""2P2E-MT                                                                                                                                               "",Industrial,6,2785"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0042,23,""1P-BT Pension Fija                                                                                                                                    "",Comercial,14,297"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE1042,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,289,8"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SR0038,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,1,108"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0241,19,De 501 a 750 kW.h                                                                                                                                     ,Residencial,1,646"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SR0038,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,9,54"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0241,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,13,211"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SE0241,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,317,8"
"20250306,""20220131"",""202201"",ELSE,ELECTRO SUR ESTE S.A.,PUBLICAS,SR0056,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,33,45"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SR0134,21,Exceso de 1000 kW.h                                                                                                                                   ,Residencial,1,2200"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE0165,23,""1P-BT Pension Fija                                                                                                                                    "",Comercial,1,630"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE1084,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,200,309"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE0081,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,1,89"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE0081,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,1,131"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE1084,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,15,200"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE2232,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,13,6"
"20250306,""20220131"",""202201"",ELNO,ELECTRO NOROESTE S.A.,PUBLICAS,SE2232,5,""1P1E-MT Presente en Punta                                                                                                                             "",Comercial,1,1076"
